Gene	Expression
MgIM767.01G038300	34.40558377523706
MgIM767.02G080900	34.36789967453628
MgIM767.04G053500	34.356818301389424
MgIM767.05G001200	34.35629352549286
MgIM767.07G102200	34.33872143384096
MgIM767.03G068800	34.335386104672374
MgIM767.01G059900	34.325337237250885
MgIM767.14G245900	34.2824944915799
MgIM767.06G197700	34.27877052474334
MgIM767.14G232300	34.272126742973974
MgIM767.05G111600	34.24031307559087
MgIM767.01G023800	34.221613208576834
MgIM767.05G035100	34.21757930134044
MgIM767.11G085200	34.20825051903806
MgIM767.08G186400	34.201739662349674
MgIM767.14G043700	34.174596349057424
MgIM767.14G231700	34.156309907065065
MgIM767.05G139700	34.1527375797921
MgIM767.14G043000	34.15261480383769
MgIM767.11G038700	34.14792793845818
MgIM767.04G077600	34.12377061692933
MgIM767.06G125100	34.12128923136098
MgIM767.06G073200	34.11869583466135
MgIM767.01G061600	34.11271187685212
MgIM767.07G020200	34.103317720330935
MgIM767.09G096100	34.10145950486573
MgIM767.12G021100	34.09121617712095
MgIM767.12G163500	34.086446422420465
MgIM767.07G090300	34.08573864820257
MgIM767.14G172500	34.085138137718445
MgIM767.05G024100	34.08375338552178
MgIM767.04G223500	34.07491561536014
MgIM767.02G136100	34.06529793862483
MgIM767.13G115800	34.05025035077333
MgIM767.06G077200	34.04707238210666
MgIM767.13G181500	34.044730843740815
MgIM767.13G174600	34.02341057520896
MgIM767.04G009600	34.019293810358
MgIM767.14G236500	34.010696503861915
MgIM767.12G116000	34.009206658232245
MgIM767.05G037100	34.005607077561045
MgIM767.11G110200	33.99604442455941
MgIM767.02G047300	33.99330836292674
MgIM767.06G101900	33.99257350878108
MgIM767.12G011800	33.98161930544014
MgIM767.07G057000	33.973233984371944
MgIM767.14G293200	33.972721079259024
MgIM767.05G056600	33.96358734231023
MgIM767.02G017500	33.96203328041339
MgIM767.10G157300	33.92536130476223
MgIM767.02G155700	33.918272470138305
MgIM767.13G156600	33.89924523310968
MgIM767.10G158400	33.880281667359654
MgIM767.09G066700	33.87980895600553
MgIM767.14G235000	33.84552662225289
MgIM767.05G097100	33.83716442231259
MgIM767.08G093100	33.81274553069252
MgIM767.13G107600	33.81160568005574
MgIM767.11G068900	33.78598393915241
MgIM767.04G027500	33.78225713476889
MgIM767.08G218400	33.775864246307734
MgIM767.13G131500	33.762104960049875
MgIM767.14G177200	33.73542964949868
MgIM767.05G025200	33.69411048479469
MgIM767.10G080000	33.68994473606535
MgIM767.04G136300	33.672554120556896
MgIM767.09G093300	33.65985862051695
MgIM767.08G088600	33.65320887635495
MgIM767.04G025300	33.652983543167444
MgIM767.14G167600	33.65088140176248
MgIM767.14G046100	33.648667572451345
MgIM767.02G072400	33.64611111701718
MgIM767.06G021900	33.64217708077262
MgIM767.08G047000	33.639023448261405
MgIM767.13G144800	33.63885818671711
MgIM767.08G158600	33.62987044583077
MgIM767.07G081400	33.61476860037993
MgIM767.05G049200	33.61307068127759
MgIM767.03G012300	33.59333482316845
MgIM767.04G162600	33.581378502512145
MgIM767.13G157300	33.57899859892424
MgIM767.08G175400	33.56796066372348
MgIM767.09G062200	33.55284285823611
MgIM767.04G106200	33.5478604305889
MgIM767.01G099300	33.5436841882422
MgIM767.07G001300	33.52853570863989
MgIM767.04G147700	33.50289775666137
MgIM767.01G084400	33.4914067214654
MgIM767.05G055600	33.490780656035625
MgIM767.12G144900	33.47853541552556
MgIM767.05G102200	33.47354612294505
MgIM767.04G191700	33.45893784001971
MgIM767.05G121000	33.432156359703065
MgIM767.13G114300	33.40761372084264
MgIM767.04G103100	33.40041069322477
MgIM767.04G227700	33.38681627085034
MgIM767.13G059600	33.38560560838792
MgIM767.02G181200	33.38036135569247
MgIM767.10G119200	33.37954877813909
MgIM767.13G097900	33.34725201439131
MgIM767.03G087900	33.29915017903596
MgIM767.09G076100	33.28384582547822
MgIM767.04G055000	33.25504775213935
MgIM767.06G001000	33.21834161159529
MgIM767.10G076300	33.21756190576996
MgIM767.08G190600	33.21215383368071
MgIM767.12G023500	33.20598681049773
MgIM767.06G088400	33.18408244075007
MgIM767.01G101600	33.170257125864055
MgIM767.08G086500	33.163929586755295
MgIM767.14G218300	33.14435948444914
MgIM767.03G001900	33.139155954531525
MgIM767.10G074500	33.12761603749049
MgIM767.02G019900	33.101017524787274
MgIM767.03G117900	33.1002367767408
MgIM767.11G111300	33.088776156946466
MgIM767.14G288300	33.075569474259794
MgIM767.13G137100	33.03563818937173
MgIM767.01G028100	33.02489179874932
MgIM767.04G045500	33.02247812071889
MgIM767.06G009100	33.02231690862035
MgIM767.08G102000	33.02030440628505
MgIM767.11G041900	33.01986449346857
MgIM767.03G055200	33.018185062943886
MgIM767.08G015500	33.01545291525856
MgIM767.03G119100	33.00511304136181
MgIM767.02G108000	32.99838989245421
MgIM767.14G105400	32.9900142728188
MgIM767.08G219400	32.987447174554845
MgIM767.06G103100	32.98401632990787
MgIM767.12G001600	32.95837612457043
MgIM767.14G147800	32.9435672145455
MgIM767.14G000600	32.94317799870507
MgIM767.03G009300	32.929628437594104
MgIM767.06G014000	32.92833597265476
MgIM767.14G315600	32.92342717913788
MgIM767.04G117500	32.89451767584471
MgIM767.14G129300	32.88005981035998
MgIM767.13G154700	32.8722423445679
MgIM767.05G008800	32.87049869567679
MgIM767.09G087200	32.85927086719578
MgIM767.06G104400	32.84449724822755
MgIM767.12G022300	32.803652065455935
MgIM767.06G133100	32.79920022220246
MgIM767.10G009600	32.77313734476134
MgIM767.02G046800	32.73776207052544
MgIM767.13G163400	32.720777551218475
MgIM767.12G171500	32.71808732380561
MgIM767.03G040700	32.67038719856649
MgIM767.03G007200	32.65270572491018
MgIM767.14G119100	32.64896612741028
MgIM767.02G097000	32.62531965323299
MgIM767.08G021200	32.61956300826938
MgIM767.13G041800	32.594218258541765
MgIM767.14G323500	32.57711363814558
MgIM767.01G087700	32.53446971044086
MgIM767.04G115500	32.533734573897675
MgIM767.14G166600	32.52604581053921
MgIM767.14G317800	32.49764685664658
MgIM767.14G198100	32.492004013841296
MgIM767.14G060000	32.48829157496564
MgIM767.06G101300	32.47596874995435
MgIM767.08G161200	32.47493813607951
MgIM767.02G163400	32.468820009251274
MgIM767.04G021700	32.46239952078476
MgIM767.14G000200	32.45420586898735
MgIM767.08G234300	32.436814807075336
MgIM767.04G149500	32.3962633833405
MgIM767.10G118800	32.39158972072354
MgIM767.04G169100	32.38450971287658
MgIM767.13G162500	32.38310172758707
MgIM767.10G082400	32.37766654006174
MgIM767.13G132600	32.37382982561177
MgIM767.11G022900	32.36656565025139
MgIM767.07G047100	32.353920280153446
MgIM767.10G118100	32.35018712043527
MgIM767.02G072800	32.346554661134924
MgIM767.13G173600	32.340633040504486
MgIM767.14G280800	32.330581916774555
MgIM767.12G018200	32.32312604012174
MgIM767.04G048800	32.32145814473637
MgIM767.12G137800	32.31640728281995
MgIM767.09G108300	32.313151488069124
MgIM767.02G099300	32.30657309335547
MgIM767.10G064200	32.29601949433549
MgIM767.03G014500	32.27439048752225
MgIM767.09G107800	32.26324871127585
MgIM767.05G109900	32.25721731419897
MgIM767.11G030000	32.25297641483288
MgIM767.04G021200	32.238067996114566
MgIM767.08G099800	32.22617672960843
MgIM767.14G152500	32.21626121876922
MgIM767.05G046400	32.21236261423465
MgIM767.11G046300	32.20897909718953
MgIM767.04G127200	32.20418903674016
MgIM767.03G054300	32.18005446301715
MgIM767.03G072600	32.16931380509703
MgIM767.11G114800	32.16826917614581
MgIM767.06G127800	32.15064668074101
MgIM767.06G171600	32.13432508240405
MgIM767.04G205200	32.12665404989531
MgIM767.04G215900	32.120700573294954
MgIM767.10G037800	32.108877984463724
MgIM767.02G174100	32.10542115086844
MgIM767.04G043000	32.07332771181008
MgIM767.02G163300	32.0655480910041
MgIM767.03G012000	32.042473302836505
MgIM767.03G060000	32.037510158979686
MgIM767.07G043300	32.03657882983575
MgIM767.03G101400	32.00872828594477
MgIM767.13G095500	31.996578559390013
MgIM767.11G071400	31.976620057226256
MgIM767.13G093100	31.976575456955757
MgIM767.08G116700	31.976507878595537
MgIM767.06G192800	31.966268608428003
MgIM767.08G143900	31.958426770845406
MgIM767.10G040300	31.94980077342577
MgIM767.13G081600	31.94022391123634
MgIM767.14G113400	31.93680217047763
MgIM767.13G122100	31.92013849619245
MgIM767.01G010200	31.91743519121079
MgIM767.14G094000	31.90857599955795
MgIM767.08G072500	31.897454296136782
MgIM767.11G069100	31.87544277144829
MgIM767.08G171400	31.87227538526288
MgIM767.08G112900	31.865482370988165
MgIM767.11G005800	31.82040155064411
MgIM767.02G006600	31.81692274308552
MgIM767.14G279100	31.81384529145808
MgIM767.04G179000	31.79957671870972
MgIM767.11G078600	31.79614122286698
MgIM767.08G237300	31.794824542759496
MgIM767.09G091600	31.78834282184638
MgIM767.03G005500	31.78638248999172
MgIM767.09G021300	31.783125934431943
MgIM767.03G045400	31.772446510844883
MgIM767.11G013400	31.76979293474748
MgIM767.11G071100	31.76553305640981
MgIM767.11G063500	31.757372681602757
MgIM767.14G145400	31.75324684038665
MgIM767.02G035800	31.746153641949476
MgIM767.04G155700	31.74271718641808
MgIM767.02G060300	31.73653294153656
MgIM767.14G301100	31.736393895909973
MgIM767.05G093200	31.67963325144146
MgIM767.08G061800	31.664354418414625
MgIM767.04G125400	31.663781711479352
MgIM767.07G109100	31.663504596972384
MgIM767.01G091400	31.65155101765069
MgIM767.02G063200	31.635448636989672
MgIM767.13G189600	31.618146996916856
MgIM767.04G046400	31.61281640211049
MgIM767.14G176100	31.59729996969234
MgIM767.13G121500	31.58508136698403
MgIM767.01G054500	31.584283667724574
MgIM767.04G027600	31.566346398636824
MgIM767.09G124800	31.562710498810617
MgIM767.11G123900	31.53510324084574
MgIM767.13G004700	31.507181096097657
MgIM767.11G008200	31.497323164861594
MgIM767.13G145900	31.48388039783682
MgIM767.12G117300	31.480687970876183
MgIM767.04G084800	31.469579885044972
MgIM767.05G113500	31.459318065026267
MgIM767.02G079400	31.441031873977224
MgIM767.12G003800	31.42471288258783
MgIM767.08G170200	31.42239535689588
MgIM767.06G150800	31.41803559600829
MgIM767.10G071900	31.40886635902978
MgIM767.04G156400	31.400619728336405
MgIM767.08G066400	31.38551767776057
MgIM767.06G076200	31.384558734057755
MgIM767.02G078500	31.350886909208725
MgIM767.04G019700	31.323861843570207
MgIM767.03G096800	31.323260118748475
MgIM767.02G098100	31.318970675198365
MgIM767.04G011800	31.30424869469839
MgIM767.12G002900	31.29824948455231
MgIM767.13G178500	31.296767092080493
MgIM767.04G217000	31.2863793572559
MgIM767.13G120700	31.284897444014607
MgIM767.05G037500	31.28366057852437
MgIM767.14G278300	31.271645522112124
MgIM767.11G104900	31.246121601925285
MgIM767.13G004800	31.23594310532023
MgIM767.03G083400	31.23592513790828
MgIM767.09G108100	31.235885046860314
MgIM767.02G146800	31.233398693537467
MgIM767.08G235000	31.226660460590537
MgIM767.05G025500	31.213700356094403
MgIM767.02G096100	31.19262143271021
MgIM767.07G031500	31.16770918765543
MgIM767.10G059900	31.1496858234717
MgIM767.11G033300	31.149352729495508
MgIM767.12G162300	31.13513719855655
MgIM767.06G099700	31.11898276825129
MgIM767.07G020400	31.11419894164693
MgIM767.03G121300	31.1097271601096
MgIM767.12G095500	31.078906960433777
MgIM767.12G067100	31.07598007428544
MgIM767.02G070600	31.07226766212192
MgIM767.04G204700	31.05564726034003
MgIM767.08G141800	31.041363896673943
MgIM767.10G166400	31.02777862341405
MgIM767.05G049600	31.026291352078623
MgIM767.06G014500	31.02260030793237
MgIM767.13G175500	31.01369487941585
MgIM767.02G139300	30.99223897577112
MgIM767.06G110900	30.99050099564144
MgIM767.11G015000	30.981551191566982
MgIM767.12G113700	30.970126800770483
MgIM767.08G014600	30.955809542826497
MgIM767.09G124300	30.937378859954336
MgIM767.03G088500	30.93645038837453
MgIM767.06G070200	30.929319353079944
MgIM767.10G141100	30.91506580158386
MgIM767.14G273800	30.91311337944536
MgIM767.13G088300	30.910114237082112
MgIM767.13G150800	30.90860577562109
MgIM767.14G092500	30.889827359151397
MgIM767.06G042000	30.874754242137342
MgIM767.14G134700	30.85564486340991
MgIM767.05G036900	30.85252229033867
MgIM767.02G160400	30.847911379295688
MgIM767.03G004400	30.83398513718399
MgIM767.10G069400	30.831902896463426
MgIM767.07G049300	30.816723727207997
MgIM767.01G035200	30.81631537698965
MgIM767.03G097600	30.810663806943808
MgIM767.14G181700	30.77321776111689
MgIM767.08G182400	30.76566185977955
MgIM767.11G080200	30.76295279338416
MgIM767.14G046700	30.75631591210716
MgIM767.13G128100	30.75183996919826
MgIM767.11G113000	30.74096396667119
MgIM767.06G196700	30.71535498040384
MgIM767.08G148000	30.708712083715795
MgIM767.09G058000	30.70018927068921
MgIM767.09G013100	30.690438491901727
MgIM767.14G063700	30.687033865580663
MgIM767.12G008600	30.68688716097184
MgIM767.12G019400	30.686463710189766
MgIM767.08G103400	30.68237182982321
MgIM767.12G083200	30.680907074309246
MgIM767.13G147600	30.6777859618505
MgIM767.05G011100	30.65901439656384
MgIM767.06G113400	30.65258257026343
MgIM767.13G166600	30.623476015302625
MgIM767.02G131100	30.61616819233673
MgIM767.13G102100	30.614264078937538
MgIM767.14G121800	30.60310534204342
MgIM767.12G080700	30.601602905894392
MgIM767.14G216800	30.592526916405262
MgIM767.12G013800	30.59137531982217
MgIM767.06G040800	30.58027450846788
MgIM767.13G009300	30.56492203633584
MgIM767.01G056600	30.558094979863743
MgIM767.09G102600	30.555200685567005
MgIM767.06G165300	30.548342116880058
MgIM767.01G045900	30.54248199526756
MgIM767.02G096000	30.505932097714137
MgIM767.08G087500	30.502998791011294
MgIM767.02G005200	30.49948450218093
MgIM767.03G084300	30.48994760232323
MgIM767.14G155900	30.489275623866423
MgIM767.05G100900	30.48497537688946
MgIM767.02G110900	30.47969478447
MgIM767.07G078900	30.474751730936305
MgIM767.08G003300	30.47227421192725
MgIM767.05G059800	30.46049115058729
MgIM767.03G106300	30.451372176780986
MgIM767.02G109800	30.450896464804437
MgIM767.10G095600	30.438359611814853
MgIM767.05G002500	30.413270513034856
MgIM767.02G088700	30.406946795677943
MgIM767.08G172100	30.400027062619284
MgIM767.12G136200	30.38484422421174
MgIM767.12G178100	30.37356758156342
MgIM767.13G130000	30.37276890127349
MgIM767.03G041600	30.36002078095148
MgIM767.02G174400	30.338178895104043
MgIM767.06G179100	30.329951372036252
MgIM767.10G169600	30.302543126335788
MgIM767.11G009300	30.2909831856156
MgIM767.14G246000	30.267479142535247
MgIM767.05G052500	30.26541677152389
MgIM767.08G038500	30.247090491103748
MgIM767.04G083800	30.24171163677844
MgIM767.06G029800	30.19850459716977
MgIM767.02G032400	30.196648600486306
MgIM767.14G304000	30.19433847456157
MgIM767.12G101800	30.18386429040105
MgIM767.14G191900	30.18381261344977
MgIM767.06G022800	30.176976526916043
MgIM767.09G051600	30.16319111426925
MgIM767.11G040900	30.15483749299752
MgIM767.13G155800	30.13505954183425
MgIM767.02G017900	30.12951250343853
MgIM767.13G156900	30.127931373837004
MgIM767.04G029700	30.126681213160957
MgIM767.12G164500	30.12079716896832
MgIM767.06G121900	30.10878307489356
MgIM767.03G128900	30.086136230881877
MgIM767.14G111500	30.08329203393031
MgIM767.11G085600	30.080106640554096
MgIM767.04G072200	30.062609682664668
MgIM767.10G109000	30.046766060270546
MgIM767.02G052800	30.02543340445068
MgIM767.08G166400	30.01169569163321
MgIM767.13G094600	30.00545530571772
MgIM767.13G002500	30.00522249266028
MgIM767.14G158600	29.996275434140745
MgIM767.06G118500	29.986707454855942
MgIM767.05G006900	29.982373522266982
MgIM767.11G046100	29.96711928221082
MgIM767.12G172800	29.966179695546632
MgIM767.06G067200	29.936015429763447
MgIM767.12G085300	29.91907716249308
MgIM767.13G179400	29.901453674929957
MgIM767.02G170300	29.89758924115553
MgIM767.06G200400	29.89723587572889
MgIM767.11G006300	29.89441336137003
MgIM767.14G323100	29.880952365806102
MgIM767.02G024600	29.880066761860284
MgIM767.12G082700	29.87521224164293
MgIM767.14G293600	29.87036470109385
MgIM767.04G053400	29.867641557057222
MgIM767.10G073500	29.863053526455666
MgIM767.10G036600	29.862887118217905
MgIM767.13G030400	29.859314711405197
MgIM767.14G219100	29.85609658883853
MgIM767.11G029700	29.855117095604214
MgIM767.08G091800	29.85008212274703
MgIM767.06G028700	29.82625607732383
MgIM767.13G130800	29.81400647411086
MgIM767.13G174100	29.78504134885958
MgIM767.04G081500	29.771525812731014
MgIM767.05G031400	29.769222917338443
MgIM767.06G062700	29.76109124129448
MgIM767.07G010000	29.750926873503374
MgIM767.05G111900	29.72854210484161
MgIM767.05G064100	29.72165667665319
MgIM767.14G262000	29.70441212119309
MgIM767.11G045100	29.70324911283756
MgIM767.14G262300	29.663812212689564
MgIM767.01G078200	29.657778445592395
MgIM767.14G129000	29.65533881718548
MgIM767.14G057100	29.655150073443878
MgIM767.06G009600	29.62903717252491
MgIM767.10G081400	29.62567633877885
MgIM767.01G006000	29.607105107940452
MgIM767.11G064300	29.578526687234252
MgIM767.07G056800	29.555417067909797
MgIM767.13G104000	29.55196176332244
MgIM767.08G200300	29.5478068967327
MgIM767.02G160700	29.542540767609168
MgIM767.06G055300	29.540553298094164
MgIM767.14G313900	29.53968781058951
MgIM767.14G091700	29.5287465298582
MgIM767.09G032600	29.513321001921003
MgIM767.13G111000	29.49878404154374
MgIM767.14G230700	29.48546431204728
MgIM767.12G117600	29.48501820764292
MgIM767.12G017800	29.482929845591368
MgIM767.05G106100	29.455680057509884
MgIM767.11G044400	29.432485258814165
MgIM767.07G002900	29.429992749553417
MgIM767.08G191600	29.41206307290019
MgIM767.06G087700	29.411167659720217
MgIM767.13G003700	29.40543276459168
MgIM767.08G124000	29.40165280283913
MgIM767.06G089400	29.386133107713167
MgIM767.11G128400	29.38282609298462
MgIM767.02G026900	29.37886703140692
MgIM767.01G024000	29.37828295028099
MgIM767.12G096800	29.357718986095424
MgIM767.14G260400	29.35481988870659
MgIM767.14G089800	29.34040248801697
MgIM767.11G082600	29.31578224004529
MgIM767.01G105600	29.31465918109349
MgIM767.09G008900	29.307754230163056
MgIM767.03G113400	29.29913998653462
MgIM767.07G056500	29.298417052976276
MgIM767.04G052600	29.29542516381835
MgIM767.03G123500	29.286457880248477
MgIM767.04G185700	29.282892515982788
MgIM767.13G165600	29.28286045330793
MgIM767.14G196700	29.28157860063397
MgIM767.05G101300	29.24728503231669
MgIM767.04G044600	29.241138832400647
MgIM767.04G053800	29.231302908096577
MgIM767.04G092100	29.2085947460821
MgIM767.06G037900	29.20142542135366
MgIM767.06G056200	29.20135291441779
MgIM767.07G013400	29.18293259628418
MgIM767.12G169300	29.17550504377875
MgIM767.12G139900	29.147938022774127
MgIM767.08G231600	29.144047959613943
MgIM767.03G061400	29.138257275698507
MgIM767.14G075300	29.132435795948147
MgIM767.01G072300	29.130512509906133
MgIM767.14G322400	29.122694125049467
MgIM767.07G020900	29.11971476736766
MgIM767.14G238400	29.089991719862905
MgIM767.02G038200	29.07552466009596
MgIM767.08G052800	29.04108440702776
MgIM767.05G027600	29.032390108884176
MgIM767.13G142600	29.028330761215784
